#blade pitch [deg] TSR [-] axial ind.factor [-] tangential ind.factor [-]
0.00 4.00 52.460 1.327901e-01 1.826770e-02
0.00 4.00 56.778 1.355811e-01 1.622134e-02
0.00 4.00 61.096 1.342744e-01 1.398839e-02
0.00 4.00 65.415 1.333297e-01 1.220079e-02
0.00 4.00 69.733 1.328031e-01 1.072877e-02
0.00 4.00 74.051 1.347002e-01 9.646390e-03
0.00 4.00 78.369 1.417791e-01 9.006517e-03
0.00 4.00 82.688 1.597877e-01 8.947361e-03
0.00 4.00 87.006 2.125278e-01 1.011263e-02
0.00 4.50 4.959 1.083353e-01 -1.083353e-01
0.00 4.50 9.277 5.456985e-02 -5.456985e-02
0.00 4.50 13.596 9.702806e-02 7.246876e-02
0.00 4.50 17.914 9.595786e-02 4.163428e-02
0.00 4.50 22.232 9.765807e-02 2.900097e-02
0.00 4.50 26.550 9.955496e-02 2.126106e-02
0.00 4.50 30.869 1.063538e-01 2.302215e-02
0.00 4.50 35.187 1.164160e-01 2.313589e-02
0.00 4.50 39.505 1.438898e-01 2.578774e-02
0.00 4.50 43.823 1.688454e-01 2.589252e-02
0.00 4.50 48.142 1.730444e-01 2.223095e-02
0.00 4.50 52.460 1.764027e-01 1.927554e-02
0.00 4.50 56.778 1.752421e-01 1.645262e-02
0.00 4.50 61.096 1.718246e-01 1.399711e-02
0.00 4.50 65.415 1.686725e-01 1.203466e-02
0.00 4.50 69.733 1.663828e-01 1.046535e-02
0.00 4.50 74.051 1.670058e-01 9.294867e-03
0.00 4.50 78.369 1.737147e-01 8.547110e-03
0.00 4.50 82.688 1.928623e-01 8.307744e-03
0.00 4.50 87.006 2.497414e-01 8.997665e-03
0.00 5.00 4.959 1.087438e-01 -1.087438e-01
0.00 5.00 9.277 5.531570e-02 -5.531570e-02
0.00 5.00 13.596 1.027535e-01 6.844859e-02
0.00 5.00 17.914 1.037501e-01 3.977883e-02
0.00 5.00 22.232 1.082637e-01 2.748889e-02
0.00 5.00 26.550 1.131720e-01 2.104114e-02
0.00 5.00 30.869 1.328585e-01 2.604928e-02
0.00 5.00 35.187 1.747094e-01 3.148213e-02
0.00 5.00 39.505 2.078658e-01 3.075367e-02
0.00 5.00 43.823 2.136771e-01 2.591801e-02
0.00 5.00 48.142 2.112308e-01 2.137167e-02
0.00 5.00 52.460 2.095630e-01 1.797230e-02
0.00 5.00 56.778 2.063474e-01 1.519619e-02
0.00 5.00 61.096 2.018989e-01 1.290561e-02
0.00 5.00 65.415 1.976068e-01 1.106900e-02
0.00 5.00 69.733 1.942584e-01 9.599948e-03
0.00 5.00 74.051 1.940006e-01 8.486327e-03
0.00 5.00 78.369 2.003735e-01 7.742470e-03
0.00 5.00 82.688 2.203580e-01 7.429056e-03
0.00 5.00 87.006 2.816110e-01 7.844769e-03
0.00 5.50 4.959 1.091910e-01 -1.091910e-01
0.00 5.50 9.277 5.612071e-02 -5.612071e-02
0.00 5.50 13.596 1.128771e-01 5.629949e-02
0.00 5.50 17.914 1.127336e-01 3.766158e-02
0.00 5.50 22.232 1.208209e-01 2.710981e-02
0.00 5.50 26.550 1.298326e-01 2.159186e-02
0.00 5.50 30.869 1.946045e-01 3.535197e-02
0.00 5.50 35.187 2.387466e-01 3.525298e-02
0.00 5.50 39.505 2.410874e-01 2.861653e-02
0.00 5.50 43.823 2.405380e-01 2.339044e-02
0.00 5.50 48.142 2.375674e-01 1.924167e-02
0.00 5.50 52.460 2.355581e-01 1.615173e-02
0.00 5.50 56.778 2.325592e-01 1.367649e-02
0.00 5.50 61.096 2.283790e-01 1.164846e-02
0.00 5.50 65.415 2.238780e-01 1.000668e-02
0.00 5.50 69.733 2.200456e-01 8.680296e-03
0.00 5.50 74.051 2.192589e-01 7.658223e-03
0.00 5.50 78.369 2.255230e-01 6.953158e-03
0.00 5.50 82.688 2.465854e-01 6.611381e-03
0.00 5.50 87.006 3.129080e-01 6.842042e-03
0.00 6.00 4.959 1.096758e-01 -1.096758e-01
0.00 6.00 9.277 5.698071e-02 -5.698071e-02
0.00 6.00 13.596 1.189165e-01 5.518190e-02
0.00 6.00 17.914 1.229795e-01 3.670579e-02
0.00 6.00 22.232 1.357685e-01 2.746609e-02
0.00 6.00 26.550 1.584110e-01 2.517061e-02
0.00 6.00 30.869 2.793938e-01 4.221860e-02
0.00 6.00 35.187 2.692688e-01 3.239846e-02
0.00 6.00 39.505 2.650056e-01 2.566183e-02
0.00 6.00 43.823 2.633564e-01 2.086990e-02
0.00 6.00 48.142 2.614595e-01 1.721118e-02
0.00 6.00 52.460 2.603408e-01 1.447561e-02
0.00 6.00 56.778 2.584145e-01 1.229620e-02
0.00 6.00 61.096 2.550726e-01 1.051024e-02
0.00 6.00 65.415 2.507525e-01 9.050517e-03
0.00 6.00 69.733 2.466218e-01 7.857494e-03
0.00 6.00 74.051 2.453298e-01 6.923002e-03
0.00 6.00 78.369 2.514159e-01 6.259088e-03
0.00 6.00 82.688 2.734989e-01 5.901272e-03
0.00 6.00 87.006 3.453187e-01 5.986688e-03
0.00 6.50 4.959 1.101969e-01 -1.101969e-01
0.00 6.50 9.277 5.789165e-02 -5.789165e-02
0.00 6.50 13.596 1.265424e-01 5.251588e-02
0.00 6.50 17.914 1.350678e-01 3.661387e-02
0.00 6.50 22.232 1.614489e-01 3.122184e-02
0.00 6.50 26.550 2.589727e-01 4.149104e-02
0.00 6.50 30.869 3.130080e-01 3.881692e-02
0.00 6.50 35.187 2.916054e-01 2.903785e-02
0.00 6.50 39.505 2.854395e-01 2.287887e-02
0.00 6.50 43.823 2.842412e-01 1.860535e-02
0.00 6.50 48.142 2.840768e-01 1.538967e-02
0.00 6.50 52.460 2.848672e-01 1.298867e-02
0.00 6.50 56.778 2.848816e-01 1.107816e-02
0.00 6.50 61.096 2.830386e-01 9.506499e-03
0.00 6.50 65.415 2.794042e-01 8.210927e-03
0.00 6.50 69.733 2.752240e-01 7.138825e-03
0.00 6.50 74.051 2.734345e-01 6.284222e-03
0.00 6.50 78.369 2.792000e-01 5.658644e-03
0.00 6.50 82.688 3.021612e-01 5.289138e-03
0.00 6.50 87.006 3.797717e-01 5.248784e-03
0.00 7.00 4.959 1.107530e-01 -1.107530e-01
0.00 7.00 9.277 5.884968e-02 -5.884968e-02
0.00 7.00 13.596 1.349355e-01 5.084519e-02
0.00 7.00 17.914 1.545130e-01 3.973285e-02
0.00 7.00 22.232 2.193425e-01 4.180091e-02
0.00 7.00 26.550 3.274100e-01 4.366365e-02
0.00 7.00 30.869 3.345056e-01 3.468995e-02
0.00 7.00 35.187 3.096328e-01 2.587554e-02
0.00 7.00 39.505 3.031860e-01 2.036622e-02
0.00 7.00 43.823 3.033691e-01 1.659277e-02
0.00 7.00 48.142 3.054935e-01 1.376446e-02
0.00 7.00 52.460 3.090742e-01 1.166544e-02
0.00 7.00 56.778 3.118972e-01 9.989483e-03
0.00 7.00 61.096 3.123775e-01 8.606547e-03
0.00 7.00 65.415 3.101590e-01 7.459739e-03
0.00 7.00 69.733 3.063924e-01 6.499508e-03
0.00 7.00 74.051 3.042516e-01 5.720234e-03
0.00 7.00 78.369 3.095909e-01 5.131604e-03
0.00 7.00 82.688 3.332358e-01 4.752865e-03
0.00 7.00 87.006 4.157649e-01 4.606473e-03
0.00 7.50 4.959 1.113430e-01 -1.113430e-01
0.00 7.50 9.277 5.985116e-02 -5.985116e-02
0.00 7.50 13.596 1.451320e-01 5.040308e-02
0.00 7.50 17.914 1.872824e-01 4.648874e-02
0.00 7.50 22.232 3.238571e-01 5.383076e-02
0.00 7.50 26.550 3.591176e-01 4.028308e-02
0.00 7.50 30.869 3.514149e-01 3.087602e-02
0.00 7.50 35.187 3.246482e-01 2.302890e-02
0.00 7.50 39.505 3.188189e-01 1.813942e-02
0.00 7.50 43.823 3.210840e-01 1.481596e-02
0.00 7.50 48.142 3.260165e-01 1.232086e-02
0.00 7.50 52.460 3.331748e-01 1.048377e-02
0.00 7.50 56.778 3.396911e-01 9.008240e-03
0.00 7.50 61.096 3.434275e-01 7.788026e-03
0.00 7.50 65.415 3.435235e-01 6.773824e-03
0.00 7.50 69.733 3.408118e-01 5.916844e-03
0.00 7.50 74.051 3.385890e-01 5.209704e-03
0.00 7.50 78.369 3.434264e-01 4.657873e-03
0.00 7.50 82.688 3.675368e-01 4.272146e-03
0.00 7.50 87.006 4.468185e-01 4.085942e-03
0.00 8.00 4.959 1.119654e-01 -1.119654e-01
0.00 8.00 9.277 6.089268e-02 -6.089268e-02
0.00 8.00 13.596 1.581909e-01 5.150408e-02
0.00 8.00 17.914 2.996835e-01 6.930286e-02
0.00 8.00 22.232 3.496450e-01 4.980936e-02
0.00 8.00 26.550 3.867545e-01 3.679366e-02
0.00 8.00 30.869 3.653425e-01 2.747896e-02
0.00 8.00 35.187 3.374718e-01 2.051552e-02
0.00 8.00 39.505 3.328382e-01 1.618456e-02
0.00 8.00 43.823 3.376864e-01 1.324959e-02
0.00 8.00 48.142 3.458822e-01 1.103751e-02
0.00 8.00 52.460 3.573881e-01 9.421255e-03
0.00 8.00 56.778 3.686203e-01 8.114900e-03
0.00 8.00 61.096 3.768072e-01 7.031635e-03
0.00 8.00 65.415 3.804624e-01 6.132959e-03
0.00 8.00 69.733 3.797824e-01 5.370474e-03
0.00 8.00 74.051 3.779301e-01 4.733157e-03
0.00 8.00 78.369 3.821965e-01 4.219107e-03
0.00 8.00 82.688 4.063632e-01 3.829251e-03
0.00 8.00 87.006 1.083461e+00 3.488135e-03
0.00 8.50 4.959 1.126190e-01 -1.126190e-01
0.00 8.50 9.277 6.197106e-02 -6.197106e-02
0.00 8.50 13.596 1.810480e-01 5.704218e-02
0.00 8.50 17.914 3.196070e-01 6.455314e-02
0.00 8.50 22.232 3.717942e-01 4.577974e-02
0.00 8.50 26.550 4.044468e-01 3.306299e-02
0.00 8.50 30.869 3.769693e-01 2.448886e-02
0.00 8.50 35.187 3.485340e-01 1.830878e-02
0.00 8.50 39.505 3.454092e-01 1.446514e-02
0.00 8.50 43.823 3.531778e-01 1.186185e-02
0.00 8.50 48.142 3.650513e-01 9.889157e-03
0.00 8.50 52.460 3.817155e-01 8.456622e-03
0.00 8.50 56.778 3.989259e-01 7.289119e-03
0.00 8.50 61.096 4.128029e-01 6.320892e-03
0.00 8.50 65.415 4.210995e-01 5.524780e-03
0.00 8.50 69.733 4.237513e-01 4.847682e-03
0.00 8.50 74.051 4.232780e-01 4.276773e-03
0.00 8.50 78.369 4.263929e-01 3.805753e-03
0.00 8.50 82.688 1.100719e+00 4.056342e-03
0.00 8.50 87.006 5.000641e-01 3.283518e-03
0.00 9.00 4.959 1.133025e-01 -1.133025e-01
0.00 9.00 9.277 6.308337e-02 -6.308337e-02
0.00 9.00 13.596 2.309927e-01 7.279716e-02
0.00 9.00 17.914 3.356072e-01 5.975637e-02
0.00 9.00 22.232 3.859651e-01 4.154514e-02
0.00 9.00 26.550 4.148838e-01 2.952447e-02
0.00 9.00 30.869 3.865396e-01 2.185677e-02
0.00 9.00 35.187 3.579401e-01 1.636481e-02
0.00 9.00 39.505 3.565485e-01 1.294331e-02
0.00 9.00 43.823 3.675077e-01 1.062573e-02
0.00 9.00 48.142 3.834429e-01 8.855043e-03
0.00 9.00 52.460 4.060185e-01 7.574032e-03
0.00 9.00 56.778 4.285366e-01 6.539092e-03
0.00 9.00 61.096 4.466918e-01 5.685850e-03
0.00 9.00 65.415 4.590662e-01 4.984519e-03
0.00 9.00 69.733 4.652262e-01 4.383754e-03
0.00 9.00 74.051 4.667927e-01 3.872779e-03
0.00 9.00 78.369 1.106337e+00 4.473852e-03
0.00 9.00 82.688 4.813142e-01 3.107592e-03
0.00 9.00 87.006 5.245381e-01 2.959676e-03
0.00 9.50 4.959 1.140145e-01 -1.140145e-01
0.00 9.50 9.277 6.422690e-02 -6.422690e-02
0.00 9.50 13.596 3.196691e-01 8.796678e-02
0.00 9.50 17.914 3.471554e-01 5.493704e-02
0.00 9.50 22.232 3.935868e-01 3.742535e-02
0.00 9.50 26.550 4.214848e-01 2.634498e-02
0.00 9.50 30.869 3.942363e-01 1.953457e-02
0.00 9.50 35.187 3.657827e-01 1.464563e-02
0.00 9.50 39.505 3.663043e-01 1.158998e-02
0.00 9.50 43.823 3.806816e-01 9.520793e-03
0.00 9.50 48.142 4.010243e-01 7.919800e-03
0.00 9.50 52.460 4.285089e-01 6.785906e-03
0.00 9.50 56.778 4.553505e-01 5.875058e-03
0.00 9.50 61.096 4.776280e-01 5.120286e-03
0.00 9.50 65.415 4.939604e-01 4.501170e-03
0.00 9.50 69.733 5.036550e-01 3.967725e-03
0.00 9.50 74.051 1.106498e+00 4.945937e-03
0.00 9.50 78.369 5.093339e-01 3.123972e-03
0.00 9.50 82.688 5.165233e-01 2.811917e-03
0.00 9.50 87.006 5.482919e-01 2.671142e-03
0.00 10.00 4.959 1.147536e-01 -1.147536e-01
0.00 10.00 9.277 6.539918e-02 -6.539918e-02
0.00 10.00 13.596 3.323153e-01 8.205756e-02
0.00 10.00 17.914 3.526323e-01 5.005037e-02
0.00 10.00 22.232 3.976042e-01 3.366538e-02
0.00 10.00 26.550 4.257061e-01 2.352105e-02
0.00 10.00 30.869 4.002440e-01 1.748208e-02
0.00 10.00 35.187 3.721899e-01 1.312134e-02
0.00 10.00 39.505 3.747766e-01 1.038492e-02
0.00 10.00 43.823 3.927652e-01 8.531408e-03
0.00 10.00 48.142 4.171898e-01 7.083186e-03
0.00 10.00 52.460 4.488889e-01 6.085639e-03
0.00 10.00 56.778 4.799369e-01 5.280099e-03
0.00 10.00 61.096 5.061911e-01 4.608663e-03
0.00 10.00 65.415 5.263555e-01 4.060052e-03
0.00 10.00 69.733 1.101500e+00 5.600223e-03
0.00 10.00 74.051 5.463224e-01 3.178275e-03
0.00 10.00 78.369 5.485208e-01 2.829596e-03
0.00 10.00 82.688 5.511874e-01 2.543005e-03
0.00 10.00 87.006 5.716244e-01 2.409825e-03
0.00 10.50 4.959 1.155187e-01 -1.155187e-01
0.00 10.50 9.277 6.659794e-02 -6.659794e-02
0.00 10.50 13.596 3.427522e-01 7.639984e-02
0.00 10.50 17.914 3.543101e-01 4.543173e-02
0.00 10.50 22.232 3.993605e-01 3.030225e-02
0.00 10.50 26.550 4.282347e-01 2.101236e-02
0.00 10.50 30.869 4.047050e-01 1.566656e-02
0.00 10.50 35.187 3.772998e-01 1.176705e-02
0.00 10.50 39.505 3.820673e-01 9.310732e-03
0.00 10.50 43.823 4.037934e-01 7.644358e-03
0.00 10.50 48.142 4.316844e-01 6.338955e-03
0.00 10.50 52.460 4.675564e-01 5.458171e-03
0.00 10.50 56.778 5.027249e-01 4.741538e-03
0.00 10.50 61.096 5.328414e-01 4.139840e-03
0.00 10.50 65.415 1.090301e+00 6.667209e-03
0.00 10.50 69.733 5.733592e-01 3.226136e-03
0.00 10.50 74.051 5.830408e-01 2.862838e-03
0.00 10.50 78.369 5.865184e-01 2.550925e-03
0.00 10.50 82.688 5.856495e-01 2.291582e-03
0.00 10.50 87.006 5.947454e-01 2.169382e-03
0.00 11.00 4.959 1.163085e-01 -1.163085e-01
0.00 11.00 9.277 6.782111e-02 -6.782111e-02
0.00 11.00 13.596 3.491975e-01 7.074292e-02
0.00 11.00 17.914 3.537212e-01 4.121404e-02
0.00 11.00 22.232 3.994969e-01 2.730261e-02
0.00 11.00 26.550 4.294893e-01 1.877884e-02
0.00 11.00 30.869 4.077938e-01 1.405641e-02
0.00 11.00 35.187 3.812369e-01 1.056077e-02
0.00 11.00 39.505 3.882694e-01 8.351665e-03
0.00 11.00 43.823 4.135575e-01 6.852894e-03
0.00 11.00 48.142 4.447809e-01 5.672677e-03
0.00 11.00 52.460 4.848025e-01 4.891504e-03
0.00 11.00 56.778 5.240282e-01 4.249265e-03
0.00 11.00 61.096 1.071610e+00 8.871180e-03
0.00 11.00 65.415 5.853853e-01 3.264305e-03
0.00 11.00 69.733 6.053748e-01 2.881375e-03
0.00 11.00 74.051 6.180328e-01 2.555827e-03
0.00 11.00 78.369 6.233724e-01 2.278385e-03
0.00 11.00 82.688 6.200939e-01 2.049250e-03
0.00 11.00 87.006 6.178188e-01 1.944597e-03
0.00 11.50 4.959 1.171216e-01 -1.171216e-01
0.00 11.50 9.277 6.906680e-02 -6.906680e-02
0.00 11.50 13.596 3.514371e-01 6.514562e-02
0.00 11.50 17.914 3.516106e-01 3.740539e-02
0.00 11.50 22.232 3.984092e-01 2.462397e-02
0.00 11.50 26.550 4.297613e-01 1.678408e-02
0.00 11.50 30.869 4.096957e-01 1.262229e-02
0.00 11.50 35.187 3.841130e-01 9.483243e-03
0.00 11.50 39.505 3.934642e-01 7.493308e-03
0.00 11.50 43.823 4.221395e-01 6.144192e-03
0.00 11.50 48.142 4.566777e-01 5.072203e-03
0.00 11.50 52.460 5.008443e-01 4.375873e-03
0.00 11.50 56.778 1.045017e+00 1.489106e-02
0.00 11.50 61.096 5.816838e-01 3.296503e-03
0.00 11.50 65.415 6.126614e-01 2.894236e-03
0.00 11.50 69.733 6.358955e-01 2.543757e-03
0.00 11.50 74.051 6.515010e-01 2.248993e-03
0.00 11.50 78.369 6.590780e-01 2.002695e-03
0.00 11.50 82.688 6.545769e-01 1.807459e-03
0.00 11.50 87.006 6.409839e-01 1.730905e-03
0.00 12.00 4.959 1.179570e-01 -1.179570e-01
0.00 12.00 9.277 7.033328e-02 -7.033328e-02
0.00 12.00 13.596 3.510609e-01 5.986141e-02
0.00 12.00 17.914 3.483703e-01 3.397021e-02
0.00 12.00 22.232 3.963684e-01 2.222593e-02
0.00 12.00 26.550 4.293388e-01 1.499423e-02
0.00 12.00 30.869 4.105740e-01 1.133756e-02
0.00 12.00 35.187 3.860194e-01 8.516445e-03
0.00 12.00 39.505 3.977074e-01 6.721109e-03
0.00 12.00 43.823 4.296657e-01 5.504829e-03
0.00 12.00 48.142 4.675111e-01 4.526613e-03
0.00 12.00 52.460 5.158302e-01 3.902634e-03
0.00 12.00 56.778 5.630674e-01 3.372058e-03
0.00 12.00 61.096 6.043304e-01 2.908297e-03
0.00 12.00 65.415 6.387521e-01 2.533829e-03
0.00 12.00 69.733 6.651472e-01 2.206065e-03
0.00 12.00 74.051 6.836379e-01 1.934026e-03
0.00 12.00 78.369 6.936372e-01 1.714028e-03
0.00 12.00 82.688 6.890418e-01 1.556514e-03
0.00 12.00 87.006 6.643670e-01 1.524000e-03
0.00 12.50 4.959 1.188134e-01 -1.188134e-01
0.00 12.50 9.277 7.161898e-02 -7.161898e-02
0.00 12.50 13.596 3.490372e-01 5.498386e-02
0.00 12.50 17.914 3.442600e-01 3.086866e-02
0.00 12.50 22.232 3.936034e-01 2.007156e-02
0.00 12.50 26.550 4.284531e-01 1.337953e-02
0.00 12.50 30.869 4.105626e-01 1.017990e-02
0.00 12.50 35.187 3.870336e-01 7.644215e-03
0.00 12.50 39.505 4.010503e-01 6.022556e-03
0.00 12.50 43.823 4.362422e-01 4.924059e-03
0.00 12.50 48.142 4.773932e-01 4.027105e-03
0.00 12.50 52.460 5.298739e-01 3.464537e-03
0.00 12.50 56.778 5.811074e-01 2.973975e-03
0.00 12.50 61.096 6.260133e-01 2.534686e-03
0.00 12.50 65.415 6.638259e-01 2.176876e-03
